customer_id,month,mrr
A-503d5a,2024-07,5754.0
A-503d5a,2024-08,5754.0
A-503d5a,2024-09,5754.0
A-503d5a,2024-10,5754.0
A-503d5a,2024-11,5944.0
A-503d5a,2024-12,17884.0
A-508199,2024-01,3781.0
A-508199,2024-02,4655.0
A-508199,2024-03,4655.0
A-508199,2024-04,8436.0
A-508199,2024-05,8436.0
A-508199,2024-06,8436.0
A-508199,2024-07,8436.0
A-508199,2024-08,8436.0
A-508199,2024-09,8436.0
A-508199,2024-10,8436.0
A-508199,2024-11,8436.0
A-508199,2024-12,8436.0
A-50bb9f,2024-07,6965.0
A-50bb9f,2024-08,7403.0
A-50bb9f,2024-09,7403.0
A-50bb9f,2024-10,11383.0
A-50bb9f,2024-11,12853.0
A-50bb9f,2024-12,15499.0
A-50f3f7,2024-01,8955.0
A-50f3f7,2024-02,9544.0
A-50f3f7,2024-03,9544.0
A-50f3f7,2024-04,10513.0
A-50f3f7,2024-05,13551.0
A-50f3f7,2024-06,15070.0
A-50f3f7,2024-07,17178.0
A-50f3f7,2024-08,17178.0
A-50f3f7,2024-09,17178.0
A-50f3f7,2024-10,23347.0
A-50f3f7,2024-11,31739.0
A-50f3f7,2024-12,44077.0
A-51ec1b,2024-02,209.0
A-51ec1b,2024-03,209.0
A-51ec1b,2024-04,1602.0
A-51ec1b,2024-05,1602.0
A-51ec1b,2024-06,1602.0
A-51ec1b,2024-07,1602.0
A-51ec1b,2024-08,5184.0
A-51ec1b,2024-09,5184.0
A-51ec1b,2024-10,7704.0
A-51ec1b,2024-11,11087.0
A-51ec1b,2024-12,8567.0
A-524364,2024-12,9552.0
A-5247b3,2024-03,3184.0
A-5247b3,2024-04,3184.0
A-5247b3,2024-05,3811.0
A-5247b3,2024-06,7299.0
A-5247b3,2024-07,8475.0
A-5247b3,2024-08,8475.0
A-5247b3,2024-09,9259.0
A-5247b3,2024-10,10385.0
A-5247b3,2024-11,11791.0
A-5247b3,2024-12,11791.0
A-526d93,2024-04,18308.0
A-526d93,2024-05,18308.0
A-526d93,2024-06,19163.0
A-526d93,2024-07,21270.0
A-526d93,2024-08,21270.0
A-526d93,2024-09,29827.0
A-526d93,2024-10,30644.0
A-526d93,2024-11,39201.0
A-526d93,2024-12,30644.0
A-52dd88,2023-03,1274.0
A-52dd88,2023-04,1274.0
A-52dd88,2023-05,1274.0
A-52dd88,2023-06,1274.0
A-52dd88,2023-07,1274.0
A-52dd88,2023-08,1274.0
A-52dd88,2023-09,1274.0
A-52dd88,2023-10,2401.0
A-52dd88,2023-11,2401.0
A-52dd88,2023-12,3712.0
A-52dd88,2024-01,3712.0
A-52dd88,2024-02,3712.0
A-52dd88,2024-03,4839.0
A-52dd88,2024-04,4839.0
A-52dd88,2024-05,4839.0
A-52dd88,2024-06,4839.0
A-52dd88,2024-07,4839.0
A-52dd88,2024-08,10013.0
A-52dd88,2024-09,14590.0
A-52dd88,2024-10,14590.0
A-52dd88,2024-11,15122.0
A-52dd88,2024-12,16592.0
A-533452,2024-11,17273.0
A-533452,2024-12,20664.0
A-53f4e3,2024-06,931.0
A-53f4e3,2024-07,931.0
A-53f4e3,2024-08,931.0
A-53f4e3,2024-09,5329.0
A-53f4e3,2024-10,10228.0
A-53f4e3,2024-11,10817.0
A-53f4e3,2024-12,11092.0
A-544d0a,2024-05,2107.0
A-544d0a,2024-06,2610.0
A-544d0a,2024-07,3605.0
A-544d0a,2024-08,3605.0
A-544d0a,2024-09,17762.0
A-544d0a,2024-10,18056.0
A-544d0a,2024-11,18056.0
A-544d0a,2024-12,18492.0
A-54d94a,2023-11,0.0
A-54d94a,2023-12,2368.0
A-54d94a,2024-01,4916.0
A-54d94a,2024-02,6239.0
A-54d94a,2024-03,6239.0
A-54d94a,2024-04,6239.0
A-54d94a,2024-05,6239.0
A-54d94a,2024-06,6239.0
A-54d94a,2024-07,6752.0
A-54d94a,2024-08,8075.0
A-54d94a,2024-09,8075.0
A-54d94a,2024-10,10721.0
A-54d94a,2024-11,10721.0
A-54d94a,2024-12,12557.0
A-54ecc2,2023-08,196.0
A-54ecc2,2023-09,2385.0
A-54ecc2,2023-10,2385.0
A-54ecc2,2023-11,2461.0
A-54ecc2,2023-12,2461.0
A-54ecc2,2024-01,2461.0
A-54ecc2,2024-02,2461.0
A-54ecc2,2024-03,2461.0
A-54ecc2,2024-04,8431.0
A-54ecc2,2024-05,8431.0
A-54ecc2,2024-06,8431.0
A-54ecc2,2024-07,8431.0
A-54ecc2,2024-08,9144.0
A-54ecc2,2024-09,9601.0
A-54ecc2,2024-10,16168.0
A-54ecc2,2024-11,16168.0
A-54ecc2,2024-12,16168.0
A-558c72,2023-06,784.0
A-558c72,2023-07,784.0
A-558c72,2023-08,784.0
A-558c72,2023-09,784.0
A-558c72,2023-10,784.0
A-558c72,2023-11,784.0
A-558c72,2023-12,1372.0
A-558c72,2024-01,3760.0
A-558c72,2024-02,3760.0
A-558c72,2024-03,4585.0
A-558c72,2024-04,4585.0
A-558c72,2024-05,4585.0
A-558c72,2024-06,6048.0
A-558c72,2024-07,6048.0
A-558c72,2024-08,6048.0
A-558c72,2024-09,6048.0
A-558c72,2024-10,6783.0
A-558c72,2024-11,6783.0
A-558c72,2024-12,6783.0
A-55f257,2024-01,5018.0
A-55f257,2024-02,5655.0
A-55f257,2024-03,6782.0
A-55f257,2024-04,6782.0
A-55f257,2024-05,6782.0
A-55f257,2024-06,7958.0
A-55f257,2024-07,7958.0
A-55f257,2024-08,12137.0
A-55f257,2024-09,12137.0
A-55f257,2024-10,12137.0
A-55f257,2024-11,12137.0
A-55f257,2024-12,12137.0
A-560d27,2024-05,14129.0
A-560d27,2024-06,15256.0
A-560d27,2024-07,31176.0
A-560d27,2024-08,31176.0
A-560d27,2024-09,31176.0
A-560d27,2024-10,40767.0
A-560d27,2024-11,41641.0
A-560d27,2024-12,37064.0
A-56962b,2024-05,0.0
A-56962b,2024-06,0.0
A-56962b,2024-07,0.0
A-56962b,2024-08,3097.0
A-56962b,2024-09,22168.0
A-56962b,2024-10,22168.0
A-56962b,2024-11,22168.0
A-56962b,2024-12,54605.0
A-5790f4,2024-12,18926.0
A-58b9ff,2024-06,294.0
A-58b9ff,2024-07,986.0
A-58b9ff,2024-08,1084.0
A-58b9ff,2024-09,20379.0
A-58b9ff,2024-10,20627.0
A-58b9ff,2024-11,22244.0
A-58b9ff,2024-12,22244.0
A-592832,2024-09,12605.0
A-592832,2024-10,20466.0
A-592832,2024-11,22572.0
A-592832,2024-12,32571.0
A-59f724,2024-01,5260.0
A-59f724,2024-02,5260.0
A-59f724,2024-03,5260.0
A-59f724,2024-04,5260.0
A-59f724,2024-05,6485.0
A-59f724,2024-06,8492.0
A-59f724,2024-07,9431.0
A-59f724,2024-08,9431.0
A-59f724,2024-09,9431.0
A-59f724,2024-10,9431.0
A-59f724,2024-11,9431.0
A-59f724,2024-12,9773.0
A-5a184f,2023-08,0.0
A-5a184f,2023-09,1406.0
A-5a184f,2023-10,1406.0
A-5a184f,2023-11,3415.0
A-5a184f,2023-12,7793.0
A-5a184f,2024-01,17194.0
A-5a184f,2024-02,17194.0
A-5a184f,2024-03,17194.0
A-5a184f,2024-04,19980.0
A-5a184f,2024-05,19980.0
A-5a184f,2024-06,19980.0
A-5a184f,2024-07,19980.0
A-5a184f,2024-08,19980.0
A-5a184f,2024-09,19980.0
A-5a184f,2024-10,19999.0
A-5a184f,2024-11,20683.0
A-5a184f,2024-12,20683.0
A-5a215a,2024-01,1653.0
A-5a215a,2024-02,5916.0
A-5a215a,2024-03,23229.0
A-5a215a,2024-04,23229.0
A-5a215a,2024-05,57855.0
A-5a215a,2024-06,57855.0
A-5a215a,2024-07,66381.0
A-5a215a,2024-08,66381.0
A-5a215a,2024-09,118320.0
A-5a215a,2024-10,119973.0
A-5a215a,2024-11,121626.0
A-5a215a,2024-12,104313.0
A-5a3eb9,2023-09,4067.0
A-5a3eb9,2023-10,4067.0
A-5a3eb9,2023-11,4067.0
A-5a3eb9,2023-12,4618.0
A-5a3eb9,2024-01,4618.0
A-5a3eb9,2024-02,4618.0
A-5a3eb9,2024-03,5842.0
A-5a3eb9,2024-04,5842.0
A-5a3eb9,2024-05,9424.0
A-5a3eb9,2024-06,13565.0
A-5a3eb9,2024-07,13565.0
A-5a3eb9,2024-08,15430.0
A-5a3eb9,2024-09,15430.0
A-5a3eb9,2024-10,15829.0
A-5a3eb9,2024-11,19411.0
A-5a3eb9,2024-12,20293.0
A-5a92e7,2024-06,1592.0
A-5a92e7,2024-07,4628.0
A-5a92e7,2024-08,6931.0
A-5a92e7,2024-09,8744.0
A-5a92e7,2024-10,10459.0
A-5a92e7,2024-11,10104.0
A-5a92e7,2024-12,11875.0
A-5b051a,2024-09,418.0
A-5b051a,2024-10,836.0
A-5b051a,2024-11,1254.0
A-5b051a,2024-12,2332.0
A-5b1bcd,2023-09,1387.0
A-5b1bcd,2023-10,30441.0
A-5b1bcd,2023-11,44968.0
A-5b1bcd,2023-12,44968.0
A-5b1bcd,2024-01,60882.0
A-5b1bcd,2024-02,75409.0
A-5b1bcd,2024-03,89936.0
A-5b1bcd,2024-04,89936.0
A-5b1bcd,2024-05,89936.0
A-5b1bcd,2024-06,93513.0
A-5b1bcd,2024-07,97090.0
A-5b1bcd,2024-08,97090.0
A-5b1bcd,2024-09,111617.0
A-5b1bcd,2024-10,129721.0
A-5b1bcd,2024-11,129721.0
A-5b1bcd,2024-12,131911.0
A-5b4ebb,2024-07,950.0
A-5b4ebb,2024-08,1938.0
A-5b4ebb,2024-09,2337.0
A-5b4ebb,2024-10,13796.0
A-5b4ebb,2024-11,26333.0
A-5b4ebb,2024-12,27404.0
A-5c046d,2024-07,4557.0
A-5c046d,2024-08,6324.0
A-5c046d,2024-09,24831.0
A-5c046d,2024-10,24831.0
A-5c046d,2024-11,43338.0
A-5c046d,2024-12,83886.0
A-5c9849,2024-11,13934.0
A-5c9849,2024-12,36755.0
A-5ed98d,2024-06,4776.0
A-5ed98d,2024-07,9552.0
A-5ed98d,2024-08,10728.0
A-5ed98d,2024-09,11904.0
A-5ed98d,2024-10,11904.0
A-5ed98d,2024-11,14452.0
A-5ed98d,2024-12,15478.0
A-5f2961,2024-11,1393.0
A-5f2961,2024-12,10299.0
A-5f7781,2024-08,0.0
A-5f7781,2024-09,4796.0
A-5f7781,2024-10,9174.0
A-5f7781,2024-11,9174.0
A-5f7781,2024-12,10252.0
A-5fe118,2024-12,22290.0
A-600734,2024-01,1421.0
A-600734,2024-02,3393.0
A-600734,2024-03,10585.0
A-600734,2024-04,11687.0
A-600734,2024-05,11687.0
A-600734,2024-06,12177.0
A-600734,2024-07,12177.0
A-600734,2024-08,12975.0
A-600734,2024-09,13526.0
A-600734,2024-10,14947.0
A-600734,2024-11,16711.0
A-600734,2024-12,16711.0
A-625d0b,2024-09,0.0
A-625d0b,2024-10,4290.0
A-625d0b,2024-11,9269.0
A-625d0b,2024-12,9903.0
A-659280,2023-11,3224.0
A-659280,2023-12,9393.0
A-659280,2024-01,9393.0
A-659280,2024-02,12076.0
A-659280,2024-03,12076.0
A-659280,2024-04,15857.0
A-659280,2024-05,16104.0
A-659280,2024-06,20880.0
A-659280,2024-07,21127.0
A-659280,2024-08,21127.0
A-659280,2024-09,21127.0
A-659280,2024-10,21127.0
A-659280,2024-11,21450.0
A-659280,2024-12,21450.0
A-65a46c,2024-03,16719.0
A-65a46c,2024-04,18510.0
A-65a46c,2024-05,20323.0
A-65a46c,2024-06,20323.0
A-65a46c,2024-07,20323.0
A-65a46c,2024-08,20960.0
A-65a46c,2024-09,20960.0
A-65a46c,2024-10,20960.0
A-65a46c,2024-11,20960.0
A-65a46c,2024-12,22675.0
A-65aeb5,2024-02,171.0
A-65aeb5,2024-03,12708.0
A-65aeb5,2024-04,12708.0
A-65aeb5,2024-05,13149.0
A-65aeb5,2024-06,13149.0
A-65aeb5,2024-07,13149.0
A-65aeb5,2024-08,20845.0
A-65aeb5,2024-09,34221.0
A-65aeb5,2024-10,32601.0
A-65aeb5,2024-11,32601.0
A-65aeb5,2024-12,32601.0
A-65c341,2024-02,7002.0
A-65c341,2024-03,23718.0
A-65c341,2024-04,23718.0
A-65c341,2024-05,23718.0
A-65c341,2024-06,23718.0
A-65c341,2024-07,23718.0
A-65c341,2024-08,17549.0
A-65c341,2024-09,18088.0
A-65c341,2024-10,22466.0
A-65c341,2024-11,24377.0
A-65c341,2024-12,22466.0
A-66224b,2024-10,18308.0
A-66224b,2024-11,42872.0
A-66224b,2024-12,69184.0
A-671f31,2024-11,4012.0
A-671f31,2024-12,30385.0
A-67be94,2023-08,494.0
A-67be94,2023-09,7857.0
A-67be94,2023-10,7857.0
A-67be94,2023-11,8636.0
A-67be94,2023-12,8636.0
A-67be94,2024-01,9814.0
A-67be94,2024-02,9814.0
A-67be94,2024-03,2451.0
A-67be94,2024-04,2945.0
A-67be94,2024-05,2945.0
A-67be94,2024-06,13293.0
A-67be94,2024-07,13293.0
A-67be94,2024-08,13293.0
A-67be94,2024-09,13293.0
A-67be94,2024-10,13293.0
A-67be94,2024-11,13293.0
A-67be94,2024-12,14567.0
A-684255,2024-04,608.0
A-684255,2024-05,1735.0
A-684255,2024-06,2715.0
A-684255,2024-07,3866.0
A-684255,2024-08,7953.0
A-684255,2024-09,9744.0
A-684255,2024-10,10864.0
A-684255,2024-11,10864.0
A-684255,2024-12,10864.0
A-6843f2,2024-12,16520.0
A-68f37c,2023-07,24079.0
A-68f37c,2023-08,24875.0
A-68f37c,2023-09,24875.0
A-68f37c,2023-10,24875.0
A-68f37c,2023-11,24875.0
A-68f37c,2023-12,25414.0
A-68f37c,2024-01,25414.0
A-68f37c,2024-02,27680.0
A-68f37c,2024-03,28953.0
A-68f37c,2024-04,30739.0
A-68f37c,2024-05,30739.0
A-68f37c,2024-06,30739.0
A-68f37c,2024-07,29943.0
A-68f37c,2024-08,30678.0
A-68f37c,2024-09,30678.0
A-68f37c,2024-10,31474.0
A-68f37c,2024-11,31474.0
A-68f37c,2024-12,31474.0
A-692f18,2024-03,5771.0
A-692f18,2024-04,6702.0
A-692f18,2024-05,6996.0
A-692f18,2024-06,9691.0
A-692f18,2024-07,19035.0
A-692f18,2024-08,22798.0
A-692f18,2024-09,22798.0
A-692f18,2024-10,22988.0
A-692f18,2024-11,22988.0
A-692f18,2024-12,30550.0
A-6965e1,2024-12,27765.0
A-69b156,2023-12,1393.0
A-69b156,2024-01,6965.0
A-69b156,2024-02,6965.0
A-69b156,2024-03,6965.0
A-69b156,2024-04,7308.0
A-69b156,2024-05,7308.0
A-69b156,2024-06,9895.0
A-69b156,2024-07,9895.0
A-69b156,2024-08,9552.0
A-69b156,2024-09,12139.0
A-69b156,2024-10,13798.0
A-69b156,2024-11,13798.0
A-69b156,2024-12,13950.0
A-69fad4,2023-07,285.0
A-69fad4,2023-08,285.0
A-69fad4,2023-09,2144.0
A-69fad4,2023-10,2144.0
A-69fad4,2023-11,2144.0
A-69fad4,2023-12,4134.0
A-69fad4,2024-01,4134.0
A-69fad4,2024-02,8721.0
A-69fad4,2024-03,8056.0
A-69fad4,2024-04,8056.0
A-69fad4,2024-05,8056.0
A-69fad4,2024-06,8056.0
A-69fad4,2024-07,8056.0
A-69fad4,2024-08,8056.0
A-69fad4,2024-09,3678.0
A-69fad4,2024-10,3678.0
A-69fad4,2024-11,3678.0
A-69fad4,2024-12,3678.0
A-6a4e2d,2023-05,0.0
A-6a4e2d,2023-06,0.0
A-6a4e2d,2023-07,2817.0
A-6a4e2d,2023-08,7195.0
A-6a4e2d,2023-09,7195.0
A-6a4e2d,2023-10,7195.0
A-6a4e2d,2023-11,7461.0
A-6a4e2d,2023-12,8245.0
A-6a4e2d,2024-01,8416.0
A-6a4e2d,2024-02,8416.0
A-6a4e2d,2024-03,8834.0
A-6a4e2d,2024-04,9214.0
A-6a4e2d,2024-05,9214.0
A-6a4e2d,2024-06,9214.0
A-6a4e2d,2024-07,9214.0
A-6a4e2d,2024-08,9214.0
A-6a4e2d,2024-09,9708.0
A-6a4e2d,2024-10,10394.0
A-6a4e2d,2024-11,10394.0
A-6a4e2d,2024-12,9537.0
A-6a7c9d,2024-11,10348.0
A-6a7c9d,2024-12,13028.0
A-6c093d,2023-04,285.0
A-6c093d,2023-05,285.0
A-6c093d,2023-06,285.0
A-6c093d,2023-07,285.0
A-6c093d,2023-08,922.0
A-6c093d,2023-09,922.0
A-6c093d,2023-10,922.0
A-6c093d,2023-11,922.0
A-6c093d,2023-12,922.0
A-6c093d,2024-01,1055.0
A-6c093d,2024-02,1055.0
A-6c093d,2024-03,2791.0
A-6c093d,2024-04,2791.0
A-6c093d,2024-05,3076.0
A-6c093d,2024-06,3076.0
A-6c093d,2024-07,15728.0
A-6c093d,2024-08,15728.0
A-6c093d,2024-09,16071.0
A-6c093d,2024-10,15899.0
A-6c093d,2024-11,15556.0
A-6c093d,2024-12,15556.0
A-6da850,2023-10,1666.0
A-6da850,2023-11,1666.0
A-6da850,2023-12,1911.0
A-6da850,2024-01,3381.0
A-6da850,2024-02,3723.0
A-6da850,2024-03,3723.0
A-6da850,2024-04,3951.0
A-6da850,2024-05,3951.0
A-6da850,2024-06,11314.0
A-6da850,2024-07,11314.0
A-6da850,2024-08,11314.0
A-6da850,2024-09,11559.0
A-6da850,2024-10,18053.0
A-6da850,2024-11,18445.0
A-6da850,2024-12,18445.0
A-6dee43,2023-10,2502.0
A-6dee43,2023-11,2502.0
A-6dee43,2023-12,2502.0
A-6dee43,2024-01,2730.0
A-6dee43,2024-02,2730.0
A-6dee43,2024-03,2787.0
A-6dee43,2024-04,18854.0
A-6dee43,2024-05,19638.0
A-6dee43,2024-06,19638.0
A-6dee43,2024-07,20075.0
A-6dee43,2024-08,22770.0
A-6dee43,2024-09,22770.0
A-6dee43,2024-10,22770.0
A-6dee43,2024-11,20075.0
A-6dee43,2024-12,20075.0
A-6e08f3,2023-07,0.0
A-6e08f3,2023-08,0.0
A-6e08f3,2023-09,0.0
A-6e08f3,2023-10,0.0
A-6e08f3,2023-11,0.0
A-6e08f3,2023-12,0.0
A-6e08f3,2024-01,0.0
A-6e08f3,2024-02,6965.0
A-6e08f3,2024-03,6965.0
A-6e08f3,2024-04,6965.0
A-6e08f3,2024-05,10945.0
A-6e08f3,2024-06,10945.0
A-6e08f3,2024-07,11489.0
A-6e08f3,2024-08,12371.0
A-6e08f3,2024-09,12371.0
A-6e08f3,2024-10,12371.0
A-6e08f3,2024-11,12371.0
A-6e08f3,2024-12,18190.0
A-6e7827,2023-06,171.0
A-6e7827,2023-07,171.0
A-6e7827,2023-08,563.0
A-6e7827,2023-09,563.0
A-6e7827,2023-10,563.0
A-6e7827,2023-11,612.0
A-6e7827,2023-12,612.0
A-6e7827,2024-01,612.0
A-6e7827,2024-02,612.0
A-6e7827,2024-03,1010.0
A-6e7827,2024-04,2872.0
A-6e7827,2024-05,2872.0
A-6e7827,2024-06,2872.0
A-6e7827,2024-07,2872.0
A-6e7827,2024-08,5061.0
A-6e7827,2024-09,5061.0
A-6e7827,2024-10,7511.0
A-6e7827,2024-11,5061.0
A-6e7827,2024-12,5894.0
A-6f50ae,2023-11,361.0
A-6f50ae,2023-12,361.0
A-6f50ae,2024-01,4503.0
A-6f50ae,2024-02,4503.0
A-6f50ae,2024-03,4864.0
A-6f50ae,2024-04,4864.0
A-6f50ae,2024-05,6156.0
A-6f50ae,2024-06,16106.0
A-6f50ae,2024-07,18115.0
A-6f50ae,2024-08,18115.0
A-6f50ae,2024-09,19046.0
A-6f50ae,2024-10,19046.0
A-6f50ae,2024-11,22827.0
A-6f50ae,2024-12,26608.0
A-6f8ad2,2024-07,0.0
A-6f8ad2,2024-08,17744.0
A-6f8ad2,2024-09,20619.0
A-6f8ad2,2024-10,22797.0
A-6f8ad2,2024-11,21915.0
A-6f8ad2,2024-12,25046.0
A-700ade,2024-11,15876.0
A-700ade,2024-12,16875.0
A-702032,2024-04,5572.0
A-702032,2024-05,5572.0
A-702032,2024-06,5572.0
A-702032,2024-07,5572.0
A-702032,2024-08,5572.0
A-702032,2024-09,5572.0
A-702032,2024-10,6104.0
A-702032,2024-11,6636.0
A-702032,2024-12,8540.0
A-712426,2024-11,3530.0
A-712426,2024-12,11197.0
A-712533,2023-08,0.0
A-712533,2023-09,0.0
A-712533,2023-10,0.0
A-712533,2023-11,1026.0
A-712533,2023-12,1026.0
A-712533,2024-01,5686.0
A-712533,2024-02,5686.0
A-712533,2024-03,5686.0
A-712533,2024-04,5686.0
A-712533,2024-05,5686.0
A-712533,2024-06,5686.0
A-712533,2024-07,9268.0
A-712533,2024-08,9268.0
A-712533,2024-09,9268.0
A-712533,2024-10,14462.0
A-712533,2024-11,18500.0
A-712533,2024-12,19382.0
A-712f1c,2024-01,3839.0
A-712f1c,2024-02,12595.0
A-712f1c,2024-03,27520.0
A-712f1c,2024-04,31785.0
A-712f1c,2024-05,33970.0
A-712f1c,2024-06,33970.0
A-712f1c,2024-07,33970.0
A-712f1c,2024-08,30587.0
A-712f1c,2024-09,30587.0
A-712f1c,2024-10,31420.0
A-712f1c,2024-11,31420.0
A-712f1c,2024-12,39616.0
A-71615e,2024-06,2985.0
A-71615e,2024-07,6255.0
A-71615e,2024-08,19699.0
A-71615e,2024-09,26067.0
A-71615e,2024-10,28038.0
A-71615e,2024-11,39978.0
A-71615e,2024-12,40713.0
A-716841,2024-05,5264.0
A-716841,2024-06,5264.0
A-716841,2024-07,5264.0
A-716841,2024-08,5264.0
A-716841,2024-09,7469.0
A-716841,2024-10,8324.0
A-716841,2024-11,17279.0
A-716841,2024-12,26234.0
A-726cfa,2023-07,980.0
A-726cfa,2023-08,8420.0
A-726cfa,2023-09,9449.0
A-726cfa,2023-10,9449.0
A-726cfa,2023-11,10527.0
A-726cfa,2023-12,10527.0
A-726cfa,2024-01,11135.0
A-726cfa,2024-02,11591.0
A-726cfa,2024-03,13780.0
A-726cfa,2024-04,13780.0
A-726cfa,2024-05,14319.0
A-726cfa,2024-06,14319.0
A-726cfa,2024-07,14946.0
A-726cfa,2024-08,20785.0
A-726cfa,2024-09,20785.0
A-726cfa,2024-10,20785.0
A-726cfa,2024-11,27220.0
A-726cfa,2024-12,34782.0
A-72799b,2023-11,3980.0
A-72799b,2023-12,4360.0
A-72799b,2024-01,4360.0
A-72799b,2024-02,4360.0
A-72799b,2024-03,5340.0
A-72799b,2024-04,6366.0
A-72799b,2024-05,10346.0
A-72799b,2024-06,10346.0
A-72799b,2024-07,10346.0
A-72799b,2024-08,14326.0
A-72799b,2024-09,14326.0
A-72799b,2024-10,16935.0
A-72799b,2024-11,16935.0
A-72799b,2024-12,16935.0
A-751bd4,2024-09,190.0
A-751bd4,2024-10,190.0
A-751bd4,2024-11,190.0
A-751bd4,2024-12,190.0
A-751c58,2024-07,2985.0
A-751c58,2024-08,5337.0
A-751c58,2024-09,10869.0
A-751c58,2024-10,13074.0
A-751c58,2024-11,13074.0
A-751c58,2024-12,19597.0
A-756192,2023-09,0.0
A-756192,2023-10,931.0
A-756192,2023-11,931.0
A-756192,2023-12,931.0
A-756192,2024-01,931.0
A-756192,2024-02,931.0
A-756192,2024-03,931.0
A-756192,2024-04,931.0
A-756192,2024-05,931.0
A-756192,2024-06,13667.0
A-756192,2024-07,17448.0
A-756192,2024-08,18740.0
A-756192,2024-09,18740.0
A-756192,2024-10,18740.0
A-756192,2024-11,19538.0
A-756192,2024-12,21400.0
A-7641d3,2023-04,1744.0
A-7641d3,2023-05,1744.0
A-7641d3,2023-06,1744.0
A-7641d3,2023-07,1744.0
A-7641d3,2023-08,1744.0
A-7641d3,2023-09,1744.0
A-7641d3,2023-10,1744.0
A-7641d3,2023-11,1744.0
A-7641d3,2023-12,1744.0
A-7641d3,2024-01,1744.0
A-7641d3,2024-02,1744.0
A-7641d3,2024-03,1744.0
A-7641d3,2024-04,1744.0
A-7641d3,2024-05,7705.0
A-7641d3,2024-06,8097.0
A-7641d3,2024-07,8097.0
A-7641d3,2024-08,11086.0
A-7641d3,2024-09,11086.0
A-7641d3,2024-10,11086.0
A-7641d3,2024-11,12060.0
A-7641d3,2024-12,12060.0
A-76fa4d,2024-11,30843.0
A-76fa4d,2024-12,61686.0
A-779e4e,2023-01,3753.0
A-779e4e,2023-02,4684.0
A-779e4e,2023-03,5713.0
A-779e4e,2023-04,5713.0
A-779e4e,2023-05,5713.0
A-779e4e,2023-06,5713.0
A-779e4e,2023-07,17255.0
A-779e4e,2023-08,17255.0
A-779e4e,2023-09,17255.0
A-779e4e,2023-10,17255.0
A-779e4e,2023-11,24419.0
A-779e4e,2023-12,23488.0
A-779e4e,2024-01,23488.0
A-779e4e,2024-02,23488.0
A-779e4e,2024-03,23488.0
A-779e4e,2024-04,23488.0
A-779e4e,2024-05,23488.0
A-779e4e,2024-06,23488.0
A-779e4e,2024-07,24927.0
A-779e4e,2024-08,24927.0
A-779e4e,2024-09,27150.0
A-779e4e,2024-10,27150.0
A-779e4e,2024-11,19986.0
A-779e4e,2024-12,19986.0
A-781cc0,2024-09,10426.0
A-781cc0,2024-10,15735.0
A-781cc0,2024-11,18087.0
A-781cc0,2024-12,14555.0
A-78f02b,2024-11,5771.0
A-78f02b,2024-12,15081.0
A-7920cc,2023-11,741.0
A-7920cc,2023-12,1482.0
A-7920cc,2024-01,1482.0
A-7920cc,2024-02,10725.0
A-7920cc,2024-03,21471.0
A-7920cc,2024-04,21471.0
A-7920cc,2024-05,21471.0
A-7920cc,2024-06,23382.0
A-7920cc,2024-07,33795.0
A-7920cc,2024-08,33795.0
A-7920cc,2024-09,34536.0
A-7920cc,2024-10,36447.0
A-7920cc,2024-11,38358.0
A-7920cc,2024-12,52089.0
A-794a0b,2023-08,0.0
A-794a0b,2023-09,0.0
A-794a0b,2023-10,0.0
A-794a0b,2023-11,0.0
A-794a0b,2023-12,437.0
A-794a0b,2024-01,437.0
A-794a0b,2024-02,2152.0
A-794a0b,2024-03,2152.0
A-794a0b,2024-04,3279.0
A-794a0b,2024-05,3279.0
A-794a0b,2024-06,4406.0
A-794a0b,2024-07,10575.0
A-794a0b,2024-08,10575.0
A-794a0b,2024-09,10575.0
A-794a0b,2024-10,10575.0
A-794a0b,2024-11,10575.0
A-794a0b,2024-12,10575.0
A-7988d1,2024-03,0.0
A-7988d1,2024-04,627.0
A-7988d1,2024-05,1254.0
A-7988d1,2024-06,1254.0
A-7988d1,2024-07,1881.0
A-7988d1,2024-08,10065.0
A-7988d1,2024-09,10692.0
A-7988d1,2024-10,10692.0
A-7988d1,2024-11,10692.0
A-7988d1,2024-12,10065.0
A-798a3f,2023-12,2977.0
A-798a3f,2024-01,2977.0
A-798a3f,2024-02,2977.0
A-798a3f,2024-03,3775.0
A-798a3f,2024-04,3775.0
A-798a3f,2024-05,5574.0
A-798a3f,2024-06,5574.0
A-798a3f,2024-07,5802.0
A-798a3f,2024-08,10976.0
A-798a3f,2024-09,10976.0
A-798a3f,2024-10,13563.0
A-798a3f,2024-11,13563.0
A-798a3f,2024-12,13563.0
A-7a0d69,2024-07,0.0
A-7a0d69,2024-08,735.0
A-7a0d69,2024-09,1330.0
A-7a0d69,2024-10,6504.0
A-7a0d69,2024-11,7178.0
A-7a0d69,2024-12,10362.0
A-7c4956,2023-06,612.0
A-7c4956,2023-07,707.0
A-7c4956,2023-08,707.0
A-7c4956,2023-09,707.0
A-7c4956,2023-10,707.0
A-7c4956,2023-11,707.0
A-7c4956,2023-12,1607.0
A-7c4956,2024-01,1607.0
A-7c4956,2024-02,1607.0
A-7c4956,2024-03,1607.0
A-7c4956,2024-04,1607.0
A-7c4956,2024-05,1607.0
A-7c4956,2024-06,1607.0
A-7c4956,2024-07,1607.0
